id_number,Title flag,movie_name,year, budget , domestic , international ,rating,storytype,source,production_method,genre,sequel,Release Date,Director,Director FB Like,Actor 1 Name,Actor 1 FB Like,Actor 2 Name,Actor 2 FB Like,Actor 3 Name,Actor 3 FB Like,Total Cast FB Like,Movie FB Like,IMDB Score,directors_avg_bo,actor_1_avg_bo,actor_2_avg_bo,actor_3_avg_bo
13080100,0,Welcome Home Roscoe Jenkins,2008,27500000,42436517,1171110.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2008-02-08, , , , , , , , , , , , ,,,
5810100,0,What Happens in Vegas...,2008,35000000,80277646,138258062.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0, , , , , , , , , , , , , ,,,
60770100,0,What Just Happened,2008,27000000,1090947,1321176.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Comedy,0,2008-10-17,Barry Levinson,272,Robert De Niro,22000,Robin Wright,18000,Kristen Stewart,17000,71973,845,5.7,21877151.5,87957310.63,108803627.3,227542418.3
4440100,0,Yes Man,2008,50000000,97690976,128300000.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Comedy,0,2008-12-09,Peyton Reed,235,Bradley Cooper,14000,Zooey Deschanel,11000,Danny Masterson,1000,29505,0,6.8,317018777,244882066.7,137779072,225990976
4380100,0,You Don't Mess With the Zohan,2008,90000000,100018837,102892154.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2008-06-05,Dennis Dugan,221,Adam Sandler,11000,Sayed Badreya,600,Kevin Nealon,503,13446,0,5.5,192119354.2,208444871.5,191529944,140138446.3
18110100,0,Zack and Miri Make a Porno,2008,24000000,31457946,5398360.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2008-09-18,Kevin Smith,0,Gerry Bednob,218,Jeff Anderson,216,Jennifer Schwalbach Smith,92,638,0,6.6,46383108,36856306,36856306,36856306
129760100,0,300,2007,60000000,210614939,243546996.00,R,Historical Fiction,Graphic Novel/Game,Animation/Live Action,Action,0,2006-12-09, , , , , , , , , , , , ,,,
129960100,0,1408,2007,22500000,71985628,59277742.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Horror,0,2007-07-12, , , , , , , , , , , , ,,,
130270100,0,28 Weeks Later,2007,15000000,28638916,35593798.00,R,Science Fiction,Original Screenplay,Live Action,Horror,1,2007-04-26,Juan Carlos Fresnadillo,35,Jeremy Renner,10000,Harold Perrineau,1000,Catherine McCormack,306,11471,0,7,64232714,112128299.4,82397148.25,33317063.5
130050100,0,3:10 to Yuma,2007,48000000,53606916,17564909.00,R,Historical Fiction,Remake,Live Action,Western,0,2007-09-06,James Mangold,446,Christian Bale,23000,Logan Lerman,8000,Gretchen Mol,600,33548,0,7.8,248793349,304208634.8,135893409.6,71171825
130150100,0,30 Days of Night,2007,30000000,39568996,40707160.00,R,Fantasy,Graphic Novel/Game,Live Action,Horror,0,2007-10-17,David Slade,171,Danny Huston,430,Mark Rendall,72,Megan Franich,63,814,0,6.6,393189492,45688161.75,80276156,80276156
38530100,0,A Mighty Heart,2007,15000000,9176787,9976781.00,R,Dramatization,Fiction Book/Short Story,Live Action,Drama,0,2007-01-01,Michael Winterbottom,187,Angelina Jolie Pitt,11000,Archie Panjabi,883,Dan Futterman,254,12178,923,6.7,11385422.5,362238441.3,176122944.3,19153568
22040100,0,Across the Universe,2007,45000000,24343673,5023470.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Musical,0,2007-09-14,Julie Taymor,278,Jim Sturgess,5000,T.V. Carpio,117,Robert Clohessy,107,5405,14000,7.4,14822543,55051727.5,29367143,37527740
13340100,0,Aliens vs. Predator - Requiem,2007,40000000,41797066,87087428.00,R,Science Fiction,Original Screenplay,Live Action,Action,1, , , , , , , , , , , , , ,,,
770100,0,Alvin and the Chipmunks,2007,55000000,217326974,145278059.00,PG,Kids Fiction,TV,Animation/Live Action,Adventure,0,2007-12-13,Tim Hill,25,Jesse McCartney,1000,Beth Riesgraf,718,Matthew Gray Gubler,639,2847,0,5.2,275631313,351174299.8,362605033,362605033
129820100,0,American Gangster,2007,100000000,130164645,137820811.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2007-11-02,Ridley Scott,0,Denzel Washington,18000,Ruby Dee,782,RZA,561,20354,0,7.8,269558962,167001554.6,267985456,110873375.7
133140100,1,Arn - Tempelriddaren,2007,16500000,,21404122.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Action,0, , , , , , , , , , , , , ,,,
10710100,0,Atonement,2007,30000000,50980159,78799569.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-08-29,Joe Wright,456,Benedict Cumberbatch,19000,Alfie Allen,1000,Brenda Blethyn,286,20499,12000,7.8,91213585.8,166485507.3,65166184.5,129779728
17980100,0,August Rush,2007,25000000,31664162,34351707.00,PG,Fantasy,Factual Book/Real Events,Live Action,Drama,0,2007-11-21,Kirsten Sheridan,59,Robin Williams,49000,Aaron Staton,702,Marian Seldes,403,50927,18000,7.5,66015869,204459557,66015869,66015869
13000100,0,Because I Said So,2007,39000000,42674040,26864793.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-02-02,Michael Lehmann,36,Colin Ferguson,747,Stephen Collins,452,Tom Everett Scott,433,1930,0,5.6,69538833,69538833,120458374.5,83756189.25
26490100,0,Becoming Jane,2007,16500000,18663911,20716965.00,PG,Dramatization,Factual Book/Real Events,Live Action,Romantic Comedy,0,2007-03-02,Julian Jarrold,11,Anne Hathaway,11000,Julie Walters,838,Laurence Fox,281,12554,0,7.1,39380876,304749651.8,306270771.2,39380876
5580100,0,Beowulf,2007,150000000,82195215,112800000.00,PG-13,Fantasy,Fiction Book/Short Story,Animation,Adventure,0,2007-11-05,Robert Zemeckis,0,Robin Wright,18000,Anthony Hopkins,12000,Sebastian Roché,964,31523,3000,6.3,138909005.7,108803627.3,189583264.5,194995215
38270100,0,Black Snake Moan,2007,15000000,9396870,1554283.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2006-12-08,Craig Brewer,153,Justin Timberlake,3000,Michael Raymond-James,788,S. Epatha Merkerson,539,5012,0,7,10951153,168380460.8,30101957,10129159.5
3160100,0,Blades of Glory,2007,61000000,118594548,27000000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-03-30,Josh Gordon,8,Will Ferrell,8000,Amy Poehler,1000,Jon Heder,970,13232,0,6.3,97726506.5,153349415.7,298682618,103025791.6
98160100,0,Blonde Ambition,2007,10000000,6422,1531057.00,PG-13,Contemporary Fiction,Remake,Live Action,Comedy,0,2007-12-21,Scott Marshall,7,Drew Fuller,906,Drew Waters,848,Larry Miller,611,4725,160,3.9,1537479,1537479,1537479,805592.5
50540100,0,Blood and Chocolate,2007,15000000,3526588,3024722.00,PG-13,Fantasy,Fiction Book/Short Story,Live Action,Horror,0,2007-01-26,Katja von Garnier,18,Olivier Martinez,837,Agnes Bruckner,400,Chris Geere,220,1675,0,5.5,6551310,6551310,4905744.5,6551310
5560100,0,Bridge to Terabithia,2007,25000000,82234139,55750649.00,PG,Fantasy,Fiction Book/Short Story,Live Action,Drama,0,2007-02-16,Gabor Csupo,47,Josh Hutcherson,14000,Zooey Deschanel,11000,Bailee Madison,3000,28071,6000,7.2,137984788,396380137.1,137779072,95969851.5
7580100,0,Charlie Wilson's War,2007,75000000,66661095,52851676.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2007-12-19,Mike Nichols,0,Philip Seymour Hoffman,22000,Tom Hanks,15000,Jud Tylor,15000,60646,0,7.1,119512771,246318902.6,348690950.1,119512771
40120100,0,Code Name: The Cleaner,2007,20000000,8135024,,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-01-05,Les Mayfield,10,Callum Rennie,716,Will Patton,537,Cedric the Entertainer,436,2700,233,4.5,8135024,208278058.8,30814077.67,340878913.8
28530100,0,Dead Silence,2007,20000000,16574590,4040071.00,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,0,2007-03-16, , , , , , , , , , , , ,,,
39500100,0,Death at a Funeral,2007,20000000,8580428,38210000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-02-09,Frank Oz,0,Peter Dinklage,22000,Ewen Bremner,557,Kris Marshall,548,24324,0,7.4,47883830.5,313249256.6,83154592,38768467.33
38070100,0,Death Sentence,2007,20000000,9534258,7373573.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Action,0,2007-08-31,James Wan,0,Aisha Tyler,856,Kelly Preston,742,Edi Gathegi,725,3309,0,6.8,617218885.3,16907831,54793389.5,54556252
5850100,0,Disturbia,2007,20000000,80818974,37718653.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2007-04-12,D.J. Caruso,154,Sarah Roemer,884,Aaron Yoo,617,Jose Pablo Cantillo,502,2288,0,6.9,147599785,94640733,50843370,89154868.67
67470100,0,DOA: Dead or Alive,2007,30000000,480314,7275372.00,PG-13,Fantasy,Graphic Novel/Game,Live Action,Action,0,2006-09-07,Corey Yuen,23,Steve Howey,826,Holly Valance,816,Sarah Carter,748,4473,0,4.8,7755686,62663408.67,117348635.5,6214531.5
35870100,0,Dragon Wars: D-War,2007,32000000,10977721,68937640.00,PG-13,Fantasy,Fiction Book/Short Story,Live Action,Action,0,2007-02-08,Hyung-rae Shim,26,Robert Forster,889,Aimee Garcia,618,Chris Mulkey,535,3274,0,3.6,40039804,29155241.33,79915361,150281772.5
27920100,0,Eastern Promises,2007,50000000,17181265,38895823.00,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2007-09-14,David Cronenberg,0,Viggo Mortensen,10000,Naomi Watts,6000,Raza Jaffrey,509,17211,0,7.7,35442309.5,22891289.5,61968986.4,56077088
28880100,0,Elizabeth: The Golden Age,2007,55000000,16285240,58585626.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,1,2007-09-09,Shekhar Kapur,159,Eddie Redmayne,13000,Abbie Cornish,2000,Jordi Mollà,877,16899,0,6.9,74870866,82948054.4,98598757,89741950
2670100,0,Enchanted,2007,85000000,127706877,212677264.00,PG,Fantasy,Original Screenplay,Animation/Live Action,Romantic Comedy,0,2007-11-20,Kevin Lima,36,Jeff Bennett,283,Teala Dunn,142,Fred Tatasciore,118,662,0,7.1,340384141,340384141,340384141,340384141
14120100,0,Epic Movie,2007,20000000,39739367,47119211.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-01-25,Jason Friedberg,82,David Carradine,926,Carmen Electra,869,Fred Willard,729,4293,0,2.3,72412787.25,86858578,115591980.2,63896777
4330100,0,Evan Almighty,2007,175000000,100289690,73841639.00,PG,Fantasy,Original Screenplay,Live Action,Comedy,1,2007-06-09,Tom Shadyac,293,Jimmy Bennett,87000,Morgan Freeman,11000,Steve Carell,7000,108016,2000,5.4,174131329,109439512.8,251062110.2,322269454.7
33730100,0,Evening,2007,30000000,12406646,478928.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-06-09, , , , , , , , , , , , ,,,
2500100,0,Fantastic Four: Rise of the Silver Surfer,2007,120000000,131921738,157558953.00,PG,Super Hero,Graphic Novel/Game,Live Action,Action,1, , , , , , , , , , , , , ,,,
15510100,0,Freedom Writers,2007,21000000,36605602,7027007.00,PG-13,Dramatization,Fiction Book/Short Story,Live Action,Drama,0,2007-01-05,Richard LaGravenese,98,Hunter Parrish,2000,Scott Glenn,826,Imelda Staunton,579,3994,10000,7.5,86561721,91553757.5,100539788.6,83040419.25
100700100,0,Genghis Khan: To the Ends of the Earth and Sea,2007,30000000,3892,4870606.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
26300100,0,Georgia Rule,2007,20000000,18882880,1936721.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-05-11,Garry Marshall,0,Hector Elizondo,995,Zachary Gordon,975,Jane Fonda,949,4039,681,5.9,119194464.5,59235572,50846111.4,31057960.5
3310100,0,Ghost Rider,2007,120000000,115802596,113742993.00,PG-13,Super Hero,Graphic Novel/Game,Live Action,Action,0,2007-02-16,Mark Steven Johnson,160,Nicolas Cage,12000,Matt Long,701,Peter Fonda,402,14017,0,5.2,229545589,125372848.6,121590964,229545589
24940100,0,"Gone, Baby, Gone",2007,19000000,20300218,14051944.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
16220100,0,Good Luck Chuck,2007,25000000,35017297,24166524.00,R,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2007-09-21,Mark Helfrich,7,Dane Cook,1000,Dan Fogler,562,Chelan Simmons,440,2822,0,5.6,59183821,44111929,169721557.2,85990936
21560100,0,Grindhouse,2007,53000000,25031037,25156752.00,R,Fantasy,Original Screenplay,Live Action,Horror,0, ,Robert Rodriguez,0,Quentin Tarantino,16000,Rosario Dawson,3000,Zoë Bell,1000,22186,0,7.6,32777199.67,50187789,125319738.3,161182594
54910100,1,Gwoemul,2007,12000000,2201923,90416194.00,R,Science Fiction,Original Screenplay,Live Action,Action,0, , , , , , , , , , , , , ,,,
3130100,0,Hairspray,2007,75000000,118871849,84163723.00,PG,Historical Fiction,Remake,Live Action,Musical,0,2007-07-13,Adam Shankman,163,Jerry Stiller,719,Elijah Kelley,339,Paul Dooley,260,1673,0,6.7,161845479.7,101554639,203035572,203035572
8990100,0,Halloween,2007,15000000,58269151,19245250.00,R,Fantasy,Original Screenplay,Live Action,Horror,1,2007-08-31,John Carpenter,0,Jamie Lee Curtis,2000,Donald Pleasence,742,P.J. Soles,598,4400,12000,7.9,52508107.5,88190504.67,77514401,77514401
19920100,0,Hannibal Rising,2007,50000000,27669725,52913586.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2007-02-06,Peter Webber,73,Li Gong,879,Stephen Walters,184,Richard Brake,163,1344,3000,6.2,80583311,80583311,40916964,80583311
330100,0,Harry Potter and the Order of the Phoenix,2007,150000000,292004738,650939197.00,PG-13,Fantasy,Fiction Book/Short Story,Animation/Live Action,Adventure,1,2007-06-28,David Yates,282,Robert Pattinson,21000,Daniel Radcliffe,11000,Fiona Shaw,687,33433,0,7.5,742390227.3,501984065.4,473766827,502332880.5
14150100,0,Hitman,2007,17500000,39687694,59447877.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0,2007-11-21,Xavier Gens,87,Henry Ian Cusick,866,Dougray Scott,794,Ulrich Thomsen,280,2124,0,6.3,99135571,99135571,111453155.8,64765852.5
22440100,0,Hot Fuzz,2007,16000000,23618786,58123832.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-02-14,Edgar Wright,1000,Bill Bailey,175,Joe Cornish,115,Billie Whitelaw,108,485,17000,7.9,59102629,81742618,81742618,100519101
31760100,0,Hot Rod,2007,25000000,13938332,396069.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-08-03,Akiva Schaffer,82,Sissy Spacek,874,Jorma Taccone,434,Chris Parnell,432,2062,0,6.7,40732223,22388839,14334401,14334401
480100,0,I am Legend,2007,150000000,256393010,329139674.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Horror,0,2007-12-14,Francis Lawrence,508,Will Smith,10000,Alice Braga,1000,Willow Smith,558,13076,11000,7.2,596877232.6,393883319.3,254288600.5,301595328.5
3060100,0,I Now Pronounce You Chuck and Larry,2007,85000000,119725280,65983182.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
33550100,0,I Think I Love My Wife,2007,14000000,12559771,645640.00,R,Contemporary Fiction,Remake,Live Action,Romantic Comedy,0,2007-03-16,Chris Rock,0,Steve Buscemi,12000,Eliza Coupe,490,Wendell Pierce,458,13446,488,5.5,19360129.5,206975231,13205411,30874399.5
49050100,0,I'm Not There,2007,20000000,4017609,8380004.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
35540100,0,In the Land of Women,2007,10500000,11052958,3087444.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-04-16,Jon Kasdan,21,Kristen Stewart,17000,Elena Anaya,1000,Dustin Milligan,499,20312,1000,6.5,14140402,227542418.3,14140402,13535372.5
42850100,0,In the Valley of Elah,2007,23000000,6777741,17711409.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2007-08-31,Paul Haggis,549,James Franco,11000,Charlize Theron,9000,Barry Corbin,883,24248,0,7.2,45872533,173610214,200285717.6,63994417.67
26730100,0,Into the Wild,2007,20000000,18354356,38468604.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-09-11,Sean Penn,0,Kristen Stewart,17000,William Hurt,882,Hal Holbrook,826,18752,76000,8.2,56822960,227542418.3,136385329.8,114187934.3
69130100,0,Jindabyne,2007,10800000,399879,2462665.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2006-07-20,Ray Lawrence,10,John Howard,172,Deborra-Lee Furness,71,Max Cullen,48,378,302,6.4,2862544,2862544,2862544,2862544
72740100,0,King of California,2007,10000000,268461,896641.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-01-24, , , , , , , , , , , , ,,,
1850100,0,Knocked Up,2007,27500000,148761765,70504187.00,R,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2007-06-01,Judd Apatow,0,Harold Ramis,11000,Martin Starr,985,Charlyne Yi,529,12874,0,7,130579191.5,219265952,125972608,154743567
36760100,1,La Meme,2007,15500000,10299782,78312055.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
44640100,0,Lars and the Real Girl,2007,12500000,5956480,5320639.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2007-10-12,Craig Gillespie,44,Ryan Gosling,33000,Kelli Garner,730,Paul Schneider,552,34351,19000,7.4,35067110.25,64602370,115899650,11277119
44590100,1,Le Scaphandre et le Papillon,2007,14000000,5990075,16764397.00,PG-13,Dramatization,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
12680100,0,License to Wed,2007,35000000,43799818,26387270.00,PG,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2007-07-04,Ken Kwapis,42,Robin Williams,49000,Christine Taylor,838,Mindy Kaling,766,52566,913,5.3,92169808.33,204459557,70187088,357707582.3
30380100,0,Lions for Lambs,2007,35000000,14998070,48213018.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-10-22,Robert Redford,0,Meryl Streep,11000,Tom Cruise,10000,Andrew Garfield,10000,32875,0,6.2,39559249.5,129166600.9,257027791.1,305091025.2
2390100,0,Live Free or Die Hard,2007,110000000,134529403,247758744.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Action,1,2007-06-20,Len Wiseman,235,Bruce Willis,13000,Jonathan Sadowski,300,Cyril Raffaelli,297,13961,0,7.2,247852954.5,148668982.8,382288147,382288147
47400100,0,Love in the Time of Cholera,2007,45000000,4617608,26459810.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-10-04,Mike Newell,179,Marcela Mar,267,Giovanna Mezzogiorno,202,Unax Ugalde,50,538,0,6.4,31077418,31077418,31077418,31077418
45050100,0,Lucky You,2007,55000000,5755286,766543.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Drama,0,2007-05-01,Curtis Hanson,161,Robert Downey Jr.,21000,Robert Duvall,3000,Kelvin Han Yee,681,26334,672,5.9,6521829,458103938.7,92139683.33,6521829
41320100,0,Martian Child,2007,27000000,7500310,1851779.00,PG,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2007-11-02,Menno Meyjes,43,Oliver Platt,1000,Richard Schiff,506,Sophie Okonedo,460,2495,0,6.8,9352089,99177543.6,9945320,15037269.5
11300100,0,Michael Clayton,2007,21500000,49033882,43953769.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-09-28,Tony Gilroy,209,Tom Wilkinson,1000,Denis O'Hare,896,Sydney Pollack,521,3284,0,7.3,151474379,104131053.8,125776552.2,92987651
65350100,1,Moliere,2007,21600000,635733,155421.00,PG-13,Dramatization,Original Screenplay,Live Action,Comedy,0,2007-01-31, , , , , , , , , , , , ,,,
17000100,0,Mr. Bean's Holiday,2007,25000000,33302167,201679175.00,G,Contemporary Fiction,TV,Live Action,Adventure,1,2007-03-22, , , , , , , , , , , , ,,,
10900100,0,Music and Lyrics,2007,40000000,50572589,95624296.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2007-02-09,Marc Lawrence,30,Brad Garrett,799,Scott Porter,690,Haley Bennett,664,2787,0,6.5,113338725.5,326099324.3,75315467.67,197004448
21080100,0,Nancy Drew,2007,20000000,25584685,5119160.00,PG,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2007-06-15,Andrew Fleming,26,Kay Panabaker,720,Laura Harring,669,Tate Donovan,650,3327,590,5.9,30703845,55465732,30703845,117794387.3
6530100,0,No Country for Old Men,2007,25000000,74273505,89777745.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Action,0,2007-11-08,Ethan Coen,1000,Kelly Macdonald,2000,Stephen Root,939,Barry Corbin,883,4738,21000,8.1,136322128.4,229601996.8,66869562.44,63994417.67
12850100,0,No Reservations,2007,28000000,43107979,48835977.00,PG,Contemporary Fiction,Remake,Live Action,Romantic Comedy,0,2007-07-25,Scott Hicks,96,Zoë Kravitz,943,Lily Rabe,763,Bob Balaban,559,3497,0,6.3,94288894.5,238061929,91943956,98003492
82590100,0,Nomad,2007,40000000,79123,,R,Historical Fiction,Original Screenplay,Live Action,Drama,0, , , , , , , , , , , , , ,,,
3240100,0,Ocean's Thirteen,2007,85000000,117144465,194600000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Adventure,1,2007-06-07,Steven Soderbergh,0,Al Pacino,14000,Matt Damon,13000,Brad Pitt,11000,43499,0,6.9,100143683,83528958.86,210945433.1,187467695.6
9970100,0,P.S. I Love You,2007,30000000,53695808,102073870.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Romantic Comedy,0,2007-11-15,Richard LaGravenese,98,Gerard Butler,18000,Harry Connick Jr.,631,Nellie McKay,37,18726,20000,7.1,86561721,160012953.1,103220978.3,155769678
46890100,1,"Paris, je t'aime",2007,13000000,4857374,317714.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2006-05-16,Olivier Assayas,107,Steve Buscemi,12000,Miranda Richardson,530,Catalina Sandino Moreno,280,13208,0,7.3,5175088,206975231,5175088,5175088
270100,0,Pirates of the Caribbean: At World's End,2007,300000000,309420425,654000000.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Adventure,1,2007-05-19, , , , , , , , , , , , ,,,
11600100,0,Premonition,2007,20000000,47852604,33608739.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2007-02-08,Mennan Yapo,9,Nia Long,826,Amber Valletta,626,Marc Macaulay,107,1825,0,5.9,81461343,79732286.67,64107100.5,81461343
870100,0,Ratatouille,2007,150000000,206445654,420104041.00,G,Kids Fiction,Original Screenplay,Animation,Adventure,0,2007-06-22,Brad Bird,663,Janeane Garofalo,1000,John Ratzenberger,1000,Brian Dennehy,954,4764,10000,8,416916576,313457151,745571402,626549695
25600100,0,Reign Over Me,2007,20000000,19661987,420000.00,R,Historical Fiction,Original Screenplay,Live Action,Drama,0,2007-03-23,Mike Binder,57,Adam Sandler,11000,Don Cheadle,3000,John de Lancie,905,17050,0,7.5,20081987,208444871.5,349230144.3,20081987
37840100,0,Rendition,2007,27500000,9736045,17203880.00,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2007-09-07,Gavin Hood,151,J.K. Simmons,24000,Jake Gyllenhaal,15000,Meryl Streep,11000,50950,0,6.8,176582989.3,195940359,64297919,129166600.9
24920100,0,Reno 911!: Miami,2007,10000000,20342161,1509201.00,R,Contemporary Fiction,TV,Live Action,Comedy,0,2007-02-23,Robert Ben Garant,134,Wendi McLendon-Covey,655,Thomas Lennon,651,Carlos Alazraqui,307,2737,441,5.9,21851362,110991488.7,117266797.2,21851362
45640100,0,Rescue Dawn,2007,10000000,5490423,1547463.00,PG-13,Historical Fiction,Factual Book/Real Events,Live Action,Action,0,2006-09-09,Werner Herzog,0,Christian Bale,23000,Toby Huss,342,François Chau,294,24270,0,7.3,9725917.5,304208634.8,7037886,7037886
10840100,0,Resident Evil: Extinction,2007,45000000,50648679,95514241.00,R,Science Fiction,Graphic Novel/Game,Live Action,Action,1,2007-09-20,Russell Mulcahy,85,Milla Jovovich,14000,Mike Epps,706,James Tumminia,443,16225,0,6.3,146162920,98430908.4,136945231.4,146162920
51520100,0,Resurrecting the Champ,2007,13000000,3172382,88173.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2007-06-14,Rod Lurie,37,Harry Lennix,748,Kathryn Morris,573,Peter Coyote,548,2417,689,6.8,7257188,208904500.3,3260555,3260555
66440100,0,Romance and Cigarettes,2007,11000000,551002,2680249.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
2150100,0,Rush Hour 3,2007,180000000,140125968,116459914.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Action,1,2007-08-08,Brett Ratner,420,Tzi Ma,268,Dana Ivey,268,Noémie Lenoir,173,1125,0,6.2,277414597,256585882,256585882,163142188.5
8190100,0,Saw IV,2007,10000000,63300095,72459599.00,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,1,2007-10-25,Darren Lynn Bousman,163,Costas Mandylor,723,Shawnee Smith,651,Angus Macfadyen,448,3492,0,5.9,149818254.5,121899672.3,123129637,135759694
62540100,0,September Dawn,2007,10100000,1066555,,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2007-05-17,Christopher Cain,58,Jon Gries,482,Taylor Handley,362,Trent Ford,258,1526,411,5.8,1066555,164361489.5,1066555,1066555
78300100,0,Severance,2007,10000000,137221,5812781.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2006-05-19,Christopher Smith,76,Danny Dyer,798,Toby Stephens,769,Laura Harris,345,2217,0,6.6,3772585,5950002,5950002,5950002
11790100,0,Shooter,2007,60000000,47003582,48534978.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2007-03-22,Antoine Fuqua,845,Tate Donovan,650,Ned Beatty,467,Louis Ferreira,295,1640,0,7.2,114489088.4,117794387.3,49577918.5,95538560
200100,0,Shrek the Third,2007,160000000,322719944,484610992.00,PG,Kids Fiction,Fiction Book/Short Story,Animation,Adventure,1,2007-05-17,Chris Miller,50,Justin Timberlake,3000,Eric Idle,795,Rupert Everett,692,4705,0,6.1,681159206.5,168380460.8,404123388,807330936
59620100,0,Slow Burn,2007,15500000,1237615,,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0, ,Wayne Beach,7,Mekhi Phifer,1000,LL Cool J,1000,Fisher Stevens,922,4329,191,5.9,1237615,108995375,22290431,12534556
15920100,0,Smokin' Aces,2007,17000000,35662731,21600709.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2006-12-09,Joe Carnahan,248,Ryan Reynolds,16000,Common,988,Alex Rocco,968,19410,3000,6.7,69256308,256771215.8,178859908.6,30080832.5
